geneID	A_RC	A_RPKM	B_RC	B_RPKM	C_RC	C_RPKM	D_RC	D_RPKM
YPEL3	349	11.78573	2230	45.12549	617	32.39499	4357	53.89901
PDP2	307	2.274896	352	1.562974	22	0.2534587	412	1.118362
DHX36	1213	18.22619	948	8.535508	405	9.461317	1067	5.873022
FRS2	849	6.624346	899	4.203208	119	1.44359	1245	3.558498
TRPC4AP	2227	37.67408	3217	32.61065	613	16.12294	4314	26.73404
ZNF747	221	3.46637	698	6.560303	45	1.097379	550	3.160147
TGFBI	70435	1346.596	39244	449.581	147	4.369458	71158	498.3502
TSHZ1	459	4.930827	1283	8.258852	93	1.553286	1930	7.594977
ACOX2	186	4.31987	413	5.747695	24	0.8666235	1255	10.67735
NOG	111	3.14618	47	0.7982599	15	0.661018	14	0.1453619
CHI3L1	565	16.49381	1493	26.1167	28	1.270843	40884	437.2079
IPPK	303	3.692096	303	2.212376	49	0.9282989	387	1.727441
LOC652276	135	2.667507	70	0.8288115	32	0.9830673	152	1.100215
POLR2H	464	21.08714	1068	29.08418	58	4.098162	1185	19.72786
WAC-AS1	364	3.63098	540	3.227766	61	0.9460492	902	3.296029
TES	649	13.3042	344	4.225599	161	5.131346	650	4.881118
MCMBP	2275	29.74181	1797	14.07732	374	7.601846	2306	11.04352
ZDHHC5	2945	34.63396	3638	25.6369	529	9.672394	5348	23.03935
PCDH9	131	1.146956	15	0.07869602	64	0.8711983	132	0.4233617
EIF4A2	4359	123.6821	10556	179.4755	5532	244.0414	8523	88.5879
SARAF	2685	72.86837	6200	100.826	1536	64.81081	12813	127.3819
NAB1	1016	12.19172	1034	7.434945	117	2.182824	817	3.591331
DNAH17	18	0.07034045	14	0.03278284	22	0.1336647	31	0.04437684
MARK3	1464	23.02334	1866	17.58429	679	16.60193	3750	21.60332
VGLL4	867	12.39851	2231	19.11771	208	4.624611	6247	32.72532
CCL2	44	3.158739	4045	174.0065	1437	160.3907	2672	70.26832
PPME1	889	17.5725	1210	14.33188	229	7.037669	1835	13.28709
PSMB8	374	17.9717	999	28.7653	92	6.873323	1259	22.16181
MTRF1	99	2.442066	82	1.212054	54	2.070987	197	1.780125
LSM6	217	14.78654	294	12.00439	61	6.462465	485	12.10628
CPED1	733	13.89973	807	9.169839	558	16.45121	1229	8.537214
NACA	7746	130.9975	17420	176.5304	2647	69.59865	20855	129.1986
C9orf72	93	2.557585	71	1.170015	206	8.807968	137	1.380161
POC1B	291	4.822433	486	4.826089	58	1.494385	363	2.203646
BRF1	518	8.240483	780	7.435385	209	5.169287	1252	7.296075
GAMT	298	14.04286	1071	30.2423	3959	290.059	2294	39.59997
CASD1	420	5.806457	371	3.073419	193	4.1484	734	3.717235
BEND3	144	1.159498	71	0.3425719	16	0.2003037	67	0.1976261
CHAF1B	367	8.635817	40	0.5640054	169	6.182805	185	1.594671
P3H1	1582	31.58509	6542	78.26582	27	0.8381097	7026	51.38612
ACAP3	890	12.69695	1076	9.198299	296	6.56542	2952	15.42722
SKA2	1150	20.7506	760	8.217361	61	1.711292	1052	6.953615
SLC35E3	227	5.18674	181	2.478181	45	1.59861	491	4.109719
MTF2	320	4.460766	297	2.480858	110	2.38404	231	1.179597
NDUFS5	1948	182.9509	1786	100.5108	1460	213.1866	3895	134.0032
SEH1L	816	12.4813	735	6.736635	238	5.659893	726	4.067883
RABEPK	353	12.90406	521	11.41235	49	2.784897	903	12.09209
GOLGA4	3186	21.6656	3028	12.33862	3086	32.62738	5128	12.77424
HSPA14	917	10.23216	734	4.907721	167	2.897182	1040	4.251021
UBLCP1	1020	22.73454	1301	17.37598	75	2.599015	1235	10.08359
TMEM126A	287	21.22881	303	13.42988	164	18.86032	246	6.665624
PQLC1	806	19.01592	1898	26.8327	341	12.50829	3195	27.6131
STXBP6	287	3.496339	102	0.7445909	25	0.4735143	138	0.6158469
SNX29	964	6.323696	2535	9.964552	189	1.927601	3013	7.240275
TRIM26	867	13.73542	1067	10.12916	136	3.349835	2331	13.5278
GNL2	1537	37.17833	1422	20.61111	353	13.27554	1952	17.29648
MYL6	12872	853.2557	14017	556.7678	1098	113.161	32221	782.4097
YPEL1	40	0.4544642	107	0.7284662	80	1.413159	316	1.315191
PRPF18	477	15.00292	529	9.970085	139	6.797255	863	9.943291
SLC30A5	1519	59.94045	2809	66.42015	82	5.030806	2281	32.97232
R3HCC1L	290	4.484361	544	5.04066	71	1.706956	296	1.676704
KLHL7	814	13.20393	1718	16.6989	133	3.354223	1221	7.25532
CCDC85C	175	1.654856	47	0.2663212	80	1.176179	85	0.2944442
SNX8	1042	11.79382	1474	9.997007	89	1.566167	2925	12.12759
POU6F1	87	0.8789619	566	3.426519	181	2.843091	808	2.990365
SPNS1	1013	24.54764	2617	38.00055	146	5.500657	3184	28.26411
EVI2A	38	0.6770158	74	0.7900104	41	1.135692	1083	7.068149
PARP8	108	0.82928	410	1.886458	136	1.623595	412	1.158875
SMG9	542	5.236122	1414	8.185511	51	0.7660235	1810	6.405471
PTGES	592	17.76556	1213	21.81242	12	0.5598863	746	8.200833
C17orf75	201	2.351949	249	1.745891	76	1.382633	262	1.12304
BIN3	289	8.390979	725	12.61359	94	4.243303	1089	11.58256
CDC37L1	399	6.087364	620	5.668054	748	17.74269	769	4.297785
FBXO18	1546	22.60894	2603	22.81029	311	7.071192	3843	20.58748
SS18L1	339	3.868797	365	2.49606	107	1.898547	655	2.738291
MRPS6	1031	55.84768	3561	115.5858	512	43.11992	4059	80.54296
NREP	2345	59.91176	4479	68.57033	462	18.35155	5448	50.98805
ZMAT3	2216	13.21144	4733	16.90842	74	0.6859204	4995	10.90883
PTPN4	304	1.432561	358	1.0109	270	1.978175	443	0.7647248
PAN3	537	5.113206	508	2.898469	174	2.575904	727	2.535803
USP37	411	2.744099	257	1.028199	97	1.006911	323	0.7899917
TIMM23B	256	5.202143	255	3.105048	248	7.835296	572	4.257948
SLC39A13	1148	25.65147	4671	62.5412	170	5.905828	6277	51.37888
ZNF606	103	1.301191	180	1.362581	52	1.021336	76	0.3517059
DDX11	393	5.647192	48	0.4133017	73	1.630889	373	1.96341
ARHGAP5	2087	11.65702	2153	7.206015	391	3.395498	1650	3.376068
PPP1R7	1092	32.71533	1740	31.2366	355	16.53554	2500	27.43663
NLK	204	3.092103	205	1.861931	91	2.144503	380	2.109937
ADAMTS9	21	0.1540156	124	0.5449455	321	3.66026	43	0.115525
PTAR1	1488	7.939175	750	2.397836	243	2.015766	1096	2.142126
KLHL29	319	3.364859	434	2.743164	81	1.328381	627	2.422734
ASB8	410	8.408022	738	9.068851	1881	59.97361	808	6.069926
ZNF502	84	1.376306	79	0.7756194	57	1.452018	127	0.762257
TRIM56	485	5.506878	163	1.109015	59	1.041543	960	3.992979
ADH5	4203	85.022	10804	130.9611	520	16.35448	10478	77.64481
BOC	1334	15.3285	2708	18.64569	90	1.607859	3610	15.19543
INTS9	236	4.578842	447	5.196813	52	1.568586	662	4.705044
SND1	5260	76.88113	6458	56.56111	366	8.317187	9870	52.84613
DBF4	590	8.226677	221	1.846505	25	0.5419683	337	1.721331
GGACT	237	4.74591	225	2.699849	19	0.5915428	242	1.775205
PDCD2	923	25.48791	1373	22.71898	224	9.617051	2354	23.81228
ECH1	684	29.04253	2980	75.81943	2488	164.2442	3406	52.97672
YWHAZ	16289	291.8565	11592	124.457	2326	64.79569	20355	133.6005
MRPS28	296	22.45195	319	14.49903	285	33.61	435	12.08686
CDK5RAP3	852	16.88471	1301	15.44959	348	10.72246	3391	24.61749
OTULIN	572	3.81429	577	2.305575	98	1.016027	993	2.425654
NDUFA3	180	27.26785	385	34.94822	553	130.2462	2024	112.3184
PTCH1	82	0.5752742	214	0.8996233	27	0.2945006	555	1.426317
QARS	1914	36.81551	3658	42.16174	839	25.09067	5634	39.69793
PPP1R13B	75	0.8110523	167	1.082156	132	2.219336	163	0.6457096
TSNARE1	77	2.093946	357	5.8174	70	2.959608	486	4.841424
FBLN1	13827	298.3893	199677	2582.077	388	13.01813	171023	1351.985
COA5	203	6.160858	603	10.966	176	8.30461	764	8.493771
PITPNM1	540	6.852451	1821	13.84676	75	1.479704	2278	10.58932
UBR2	886	6.015868	1283	5.220079	718	7.579672	1502	3.735911
RRP8	258	7.901604	364	6.680098	33	1.571343	432	4.846646
TRMT11	220	6.047099	527	8.680024	74	3.162406	415	4.178636
DMD	69	0.2630071	195	0.4453885	4471	26.49626	192	0.2680907
POLR3GL	272	12.29889	816	22.1092	375	26.36269	1158	19.18084
PPARG	238	7.012733	226	3.990292	31	1.420147	198	2.137162
RIC1	1119	15.73783	1028	8.66351	244	5.33539	1753	9.031478
C9orf129	175	8.13231	95	2.645364	51	3.684746	309	5.260129
CRIPAK	110	1.327694	208	1.50437	43	0.8069289	383	1.693426
TMEM11	509	19.55303	1046	24.07764	617	36.85046	1221	17.18201
FAM50B	144	4.671661	275	5.345981	210	10.59228	326	3.874257
ANXA6	10960	204.8621	12456	139.5133	3206	93.17	19645	134.5133
SYNJ2BP-COX16	316	9.130421	543	9.401333	163	7.322388	445	4.710052
TRMO	124	3.79984	196	3.599031	44	2.096321	323	3.625836
PDZRN3	1721	25.80864	2441	21.93501	498	11.61114	8037	44.15096
CORO6	41	0.9172707	117	1.568503	3313	115.2382	428	3.507676
TTBK2	219	2.087869	57	0.3256266	246	3.646328	411	1.435367
TWISTNB	711	9.79667	441	3.641106	128	2.742081	536	2.705426
CIDECP	56	3.73985	155	6.202742	12	1.245974	161	3.93871
TICAM2	55	0.9208469	17	0.1705531	25	0.650768	134	0.8218482
MNAT1	506	21.58723	481	12.29638	412	27.32783	618	9.658216
USP9X	3699	15.99592	4074	10.55679	2048	13.76944	4410	6.985952
COL6A2	101398	1724.595	236765	2413.021	1531	40.48502	415807	2590.667
GLMP	967	31.97108	3099	61.39575	13	0.6682448	9177	111.1459
PNRC1	684	17.19677	2694	40.58582	4738	185.2027	6954	64.04534
CFL2	3610	61.96948	2411	24.80012	8572	228.778	3117	19.60061
GABPB1	452	8.036904	438	4.666705	91	2.515667	707	4.605023
BBIP1	286	6.936797	503	7.310496	56	2.11175	695	6.17504
MEIS2	621	11.75926	888	10.07598	58	1.707567	1068	7.408354
PLA2G4A	147	2.868681	363	4.244802	14	0.4247706	1084	7.749189
NOC2L	2083	39.89449	1334	15.30965	637	18.96813	2733	19.17456
NAMPT	2521	29.5117	2193	15.38317	7535	137.1406	13625	58.42786
CACUL1	1000	7.956495	883	4.209867	636	7.867565	1638	4.774168
EIF4G3	2748	22.61955	2885	14.22981	1119	14.32052	5747	17.32888
ZNF70	77	1.027691	134	1.071673	22	0.4565158	130	0.6355901
PIR	32	1.100036	528	10.87619	73	3.901588	916	11.53492
TIAM2	143	2.874299	157	1.890956	394	12.31271	446	3.283921
SELENOI	835	5.571527	337	1.347422	64	0.6639404	582	1.422567
POLR2I	198	12.17672	315	11.60811	361	34.51706	821	18.49568
AUTS2	799	23.62062	661	11.70932	717	32.95528	2516	27.2469
MORC3	876	11.06384	1113	8.423309	321	6.303303	1188	5.496423
TCAF1	2974	31.42582	3371	21.34471	251	4.123641	3335	12.90932
PLEKHM2	2262	29.22278	5346	41.38508	1577	31.6754	10835	51.27668
GPKOW	389	11.94778	813	14.96284	164	7.83146	856	9.631042
ZMIZ1	6569	46.62797	7439	31.64082	452	4.988237	15623	40.62316
UBA1	6830	103.8477	8570	78.08057	1981	46.82978	19489	108.5495
TMBIM6	10790	177.822	21708	214.3729	2931	75.10025	22135	133.6305
ZNF583	91	1.919008	64	0.8087256	13	0.4262262	96	0.7415981
TFDP1	3504	77.90556	3043	40.54079	564	19.49597	3912	31.86143
TCF25	1781	42.27945	2660	37.83842	380	14.02525	5745	49.95943
NEURL1B	273	2.571147	29	0.1636621	33	0.4832141	309	1.066068
CTSA	3969	69.67092	15912	167.3714	443	12.09026	29813	191.7071
FBXO8	373	7.804443	696	8.726261	49	1.594008	789	6.047448
RABGAP1	1055	11.31751	1605	10.31714	509	8.489415	2391	9.395939
POC1B-GALNT4	403	4.57098	232	1.576805	36	0.6348457	349	1.450079
METTL26	457	30.44402	977	39.00015	258	26.72188	3267	79.72545
ATAD2B	217	1.4388	220	0.8740758	99	1.020557	258	0.626646
ROCK1	3865	31.17742	1770	8.555588	474	5.944707	2826	8.350739
SHOC2	1441	18.70188	1721	13.38407	497	10.02857	1930	9.175732
DDX54	1309	16.02316	1396	10.23952	422	8.031235	3086	13.83778
CBFA2T2	405	2.915673	658	2.838543	168	1.880418	1296	3.417832
DRG1	976	36.09637	1139	25.24197	579	33.29306	1391	18.84529
DPM3	103	10.68386	420	26.10516	67	10.80507	602	22.8744
GTF2H4	349	10.90661	416	7.790111	84	4.081362	750	8.585938
CDK15	78	1.837017	29	0.4092631	16	0.5858684	74	0.6384287
HEXDC	76	1.886868	425	6.322703	129	4.979424	500	4.547367
GAK	1512	17.87165	1805	12.78427	232	4.263462	3724	16.12444
CYTH1	524	7.479486	773	6.611589	669	14.84664	1160	6.065415
TBC1D16	1396	63.82181	3211	87.965	69	4.904494	5990	100.3165
BRWD3	317	1.328827	307	0.7711406	127	0.8277028	339	0.5205603
IL18R1	38	0.5870981	381	3.527264	214	5.140463	239	1.352655
ZDHHC2	680	9.089284	883	7.072409	643	13.36267	1323	6.478025
APPL2	3464	57.51181	4538	45.14707	91	2.348994	4605	28.00727
IRX3	259	6.01791	1079	15.02288	35	1.264373	377	3.208849
RPL21	7742	733.5309	18746	1064.289	5151	758.7841	20520	712.2044
ZC3H6	147	0.6831732	242	0.67393	193	1.394544	333	0.5669174
NRF1	324	4.945937	365	3.338738	162	3.844855	666	3.724258
MCL1	6818	100.8349	7668	67.95507	7330	168.5463	39008	211.3341
C11orf84	402	10.578	607	9.570885	26	1.063683	1096	10.56453
LOC100126784	346	4.962521	78	0.6703579	34	0.7581699	736	3.866928
NDUFB4	997	87.64901	1620	85.34003	1566	214.045	3233	104.1165
BCKDHB	287	9.821879	579	11.87346	59	3.139252	662	8.299132
BOLA3-AS1	77	6.265951	120	5.851449	12	1.518235	251	7.482247
ZNF230	45	0.5840283	181	1.407621	12	0.2421386	69	0.3280443
RNF112	47	0.7808112	299	2.976496	12	0.3099494	137	0.8337402
GNG10	2002	85.75144	3012	77.30689	455	30.30053	2298	36.05698
CYB5RL	93	1.41163	74	0.6730629	29	0.6843803	294	1.634735
PLEKHA1	662	8.906404	842	6.788009	886	18.53274	1088	5.362105
MBNL1-AS1	304	2.4493	171	0.8255633	1213	15.19465	627	1.850538
NEAT1	7334	17.2947	6645	9.389728	7601	27.8679	69993	60.46287
CXCL5	266	5.733409	23	0.2970606	16	0.5361826	24	0.189498
VANGL1	954	5.886543	688	2.543819	13	0.1247144	1722	3.892307
SNRPE	1054	35.84187	824	16.79048	159	8.406371	952	11.85903
ZNF260	489	4.795811	411	2.415355	16	0.243969	328	1.17839
PGM2	916	15.17052	296	2.937531	50	1.287467	661	4.010221
SGCG	43	1.393324	107	2.077559	875	44.08118	37	0.4391849
PORCN	132	3.507797	515	8.200751	40	1.652654	688	6.697474
USP39	1100	27.53943	1818	27.27357	310	12.06661	1887	17.30598
SNX24	349	8.179958	187	2.626354	57	2.077122	394	3.382859
CAPZB	4579	117.4352	5105	78.45296	1660	66.19073	13342	125.346
RDH11	1430	29.88554	1996	24.99606	72	2.339478	4089	31.30431
FBXO7	1651	41.12299	3082	45.99982	210	8.132394	3661	33.40407
HSDL2	1330	22.6137	1118	11.39063	1697	44.86041	1716	10.68807
ZNF853	40	0.5995168	291	2.613486	184	4.287663	96	0.5270777
SRSF7	1805	38.88965	1610	20.78589	525	17.58642	1482	11.6968
ADSL	1181	37.58648	1250	23.83843	1636	80.95181	1719	20.04101
GGT7	268	5.44393	1186	14.43605	439	13.86448	2329	17.33043
TADA2A	204	9.981627	183	5.365474	20	1.521467	325	5.825276
EVI5	394	2.84144	705	3.046613	65	0.7288147	646	1.70662
FAM102A	685	8.828248	2348	18.13293	30	0.6011276	5279	24.92285
ACIN1	2811	30.77682	2750	18.04187	571	9.71987	9013	36.14883
GRK2	846	13.17313	1885	17.58797	588	14.23499	2523	14.39123
CENPF	6005	31.27708	353	1.101726	13	0.1052732	2792	5.327097
MEIS1	238	4.012315	753	7.606746	35	0.9173763	268	1.655064
MAU2	804	8.884387	1422	9.415792	763	13.10863	2565	10.38295
ATP1B1	439	10.70098	483	7.054919	3300	125.0646	235	2.098403
STARD8	214	2.359402	15	0.09909809	96	1.645587	286	1.155091
ZCCHC24	2244	24.40448	8585	55.9465	610	10.31426	13898	55.36828
MIR4458HG	63	1.041457	85	0.8419876	76	1.953331	125	0.7569599
MMP24-AS1	546	17.10293	643	12.0691	73	3.555185	2428	27.86048
CCNG1	2464	55.80083	5631	76.41373	949	33.41394	6080	50.4389
SUMO1	2158	75.78689	3624	76.2635	615	33.57988	3896	50.12145
PRRC1	2237	43.15219	2407	27.82268	76	2.279355	2971	20.99431
TYW3	679	10.60973	780	7.303229	59	1.433336	842	4.819572
NUMB	2093	30.80155	2390	21.07595	447	10.22757	3357	18.09742
RALGDS	773	11.22792	3151	27.42548	440	9.936516	4059	21.59738
MAK16	672	10.08315	654	5.880182	92	2.146231	528	2.902172
STXBP1	956	12.92342	1186	9.607051	78	1.639364	2537	12.56325
DBNDD2	89	3.325981	513	11.4877	1111	64.55135	374	5.119923
ATP5L	1365	54.70893	2825	67.84689	1226	76.39721	4800	70.47398
AMT	36	0.8823419	151	2.217671	90	3.429559	399	3.582361
TCF4	2155	15.69973	4568	19.94146	352	3.987025	4331	11.55833
CRAT	1006	19.97354	2741	32.61009	1540	47.53782	6049	43.99494
ACTR2	12403	169.5902	7584	62.13815	1055	22.42787	7571	37.92184
ARHGAP18	1410	21.6101	1236	11.35121	153	3.645781	2124	11.92489
BNC2	1107	4.592669	1139	2.831569	104	0.6708298	3267	4.965108
SPSB2	148	5.277103	457	9.764184	17	0.9424194	700	9.143109
FOXC1	61	0.9484585	229	2.133585	106	2.562452	772	4.397115
FMOD	1305	21.48693	23673	233.5625	37	0.9471682	32748	197.5199
ASB7	408	4.408568	477	3.088458	23	0.3863907	391	1.547662
TMEM161B-AS1	17	1.499433	36	1.902683	43	5.896686	46	1.486271
EPDR1	173	3.883396	271	3.645195	840	29.3161	4088	33.61541
MAP3K10	209	3.261931	612	5.723555	180	4.367797	1209	6.912209
NUDCD2	450	3.01011	879	3.523259	103	1.071195	1160	2.84243
ZNHIT1	887	40.00584	2634	71.18713	258	18.09177	2868	47.38501
AGPAT5	593	5.762036	181	1.053867	174	2.628645	515	1.833119
C1QBP	2303	106.193	1936	53.49254	501	35.91709	2296	38.78251
C1QTNF5	436	17.17948	5485	129.5049	25	1.531528	2399	34.62708
GTF3C1	1996	15.22171	2571	11.74873	681	8.074421	4292	11.99015
APTR	100	2.660058	174	2.773488	25	1.033934	269	2.621232
GPR4	40	0.7039945	46	0.4851242	85	2.325892	136	0.8768194
BBS7	758	15.53271	470	5.771142	64	2.03901	920	6.90602
PDCD2L	77	3.568938	140	3.888322	79	5.692943	202	3.429744
CCDC121	25	0.5678396	126	1.714913	18	0.6356523	135	1.123263
ZNF783	243	2.925097	242	1.745562	49	0.9170468	623	2.747161
CHMP1A	1529	33.84042	2355	31.23238	331	11.38984	3602	29.20344
BMT2	408	5.550412	626	5.102997	62	1.311349	739	3.682744
ZER1	884	11.0298	2638	19.72313	659	12.78386	3234	14.78146
FST	2574	65.79377	1144	17.52218	28	1.112745	3932	36.81728
MYO1D	1827	27.70034	24688	224.2944	32	0.7543242	27182	150.9698
FBXO34	469	8.884125	608	6.901306	467	13.75372	912	6.328469
MRPL32	626	37.63493	956	34.4398	211	19.72244	1024	22.55168
DZIP3	349	3.377074	414	2.400498	219	3.294737	748	2.651422
PPP2R5A	730	14.71712	987	11.92348	744	23.32032	2141	15.81171
TMCC1	375	3.260383	629	3.276981	981	13.26074	930	2.961981
MEAF6	1020	11.35312	1396	9.310783	292	5.053115	2213	9.023153
TMEM161A	292	8.570891	1057	18.59105	321	14.64906	1201	12.91363
TMEM133	35	1.011281	59	1.021508	26	1.167988	69	0.7303228
NIPAL3	1130	10.99188	973	5.671428	73	1.104023	1850	6.592156
ZNF436-AS1	25	1.937384	78	3.622064	32	3.855556	100	2.838819
EBNA1BP2	1235	44.03529	1060	22.64778	161	8.925266	1259	16.44454
HEXA	2114	41.48079	8869	104.2804	144	4.393048	11583	83.25784
LIMD2	305	5.07168	379	3.776392	152	3.929678	387	2.357355
GAB3	20	0.225797	20	0.1353019	37	0.6494582	110	0.4549281
ABAT	84	0.9357393	176	1.174828	24	0.4156696	572	2.334176
CTNND1	4241	39.33434	4228	23.49765	319	4.599977	6130	20.82697
LNPEP	500	6.291269	131	0.9877009	192	3.756046	340	1.567145
SPAG9	4405	28.69954	2780	10.85325	1280	12.96583	7461	17.80689
WDR59	458	12.18307	499	7.953854	206	8.519612	1078	10.50442
KIAA0586	714	6.610759	319	1.769822	101	1.453905	691	2.343652
ACSS3	170	2.250445	483	3.831356	102	2.099332	390	1.891238
TXNL4A	810	30.01913	1187	26.36027	277	15.96079	1843	25.02076
HLCS	554	4.935909	937	5.002451	175	2.424135	1189	3.880621
CHFR	396	7.066956	496	5.304016	62	1.720245	890	5.818208
ZDHHC8	992	10.61408	2227	14.27831	107	1.779983	3446	13.50666
LOC728392	222	7.973975	467	10.05136	18	1.005208	1746	22.97355
POLE3	1161	27.8696	1314	18.90078	548	20.45222	1606	14.12232
SLC22A4	129	3.155955	79	1.158121	59	2.244164	107	0.9589301
LENG8	1141	16.42635	1225	10.56763	630	14.10124	6655	35.09664
TUBB2A	1670	51.11685	1154	21.16603	173	8.232944	8944	100.2863
PRICKLE2	1113	7.172146	1373	5.301642	33	0.3306202	1538	3.630549
MRPL51	1476	116.9175	1442	68.44539	702	86.45529	2746	79.68115
ARMC10	514	11.21863	741	9.691269	115	3.902436	1729	13.82399
LMTK2	536	3.21341	462	1.659699	799	7.447484	1029	2.259845
MIF4GD	32	1.288331	686	16.5496	106	6.635058	407	6.002524
ACTR1A	3973	74.15913	4186	46.81998	972	28.2081	7757	53.0398
TFE3	2004	31.74832	4689	44.51323	392	9.655406	7357	42.69587
MIR99AHG	52	0.6688876	75	0.578092	45	0.8999611	649	3.058134
TJP1	2036	14.04478	1927	7.965348	486	5.212366	3404	8.601788
NGRN	2346	71.48206	4801	87.65701	2366	112.0844	5243	58.52089
DNASE1L1	162	2.725075	254	2.560254	1359	35.5422	2395	14.75812
ERGIC3	2470	98.04451	7610	181.0076	295	18.2058	10191	148.1853
OXSM	120	5.997403	240	7.187521	29	2.253416	125	2.288516
KCTD5	1040	22.64387	912	11.89866	89	3.012789	1801	14.36458
USPL1	381	4.109373	483	3.121646	116	1.945226	548	2.165176
RNF219	410	6.221556	302	2.746047	39	0.920113	207	1.150661
ADA	203	7.325865	1051	22.72749	15	0.8416191	553	7.31055
ZMYM1	475	6.175205	193	1.503491	23	0.4648866	309	1.471561
ARHGAP4	11	0.1749391	28	0.2668321	165	4.079806	32	0.1864258
SLC25A20	401	11.36593	679	11.53231	216	9.518659	766	7.953373
ADAMTS1	5309	61.21362	4386	30.3033	1836	32.91315	10724	45.29541
ATG101	780	33.0402	1487	37.74373	204	13.43506	3430	53.22359
RALY	2458	27.89727	3049	20.73591	955	16.85174	7016	29.16967
DYNC1LI1	1418	30.36852	1062	13.62881	471	15.68302	1751	13.73711
PPARGC1B	21	0.1071515	12	0.03668987	108	0.8567698	16	0.02990618
TEFM	133	5.326632	213	5.111715	28	1.743495	170	2.49409
BHMT2	47	1.024993	232	3.031775	65	2.203931	316	2.524482
PDPN	226	4.608232	5252	64.17067	73	2.31425	7930	59.23265
SNAPC2	391	13.52779	1054	21.85126	22	1.183407	1427	18.08573
SLC25A16	363	6.273451	250	2.588963	107	2.875048	393	2.488024
CDRT4	48	1.030458	220	2.830074	16	0.5340362	204	1.604285
MED23	995	10.18684	637	3.907883	135	2.148876	942	3.532882
TRABD	530	12.24039	863	11.94308	186	6.67873	1550	13.11334
CAMK2G	949	13.32944	1894	15.94086	1314	28.69476	2420	12.45154
TRIP4	438	11.48583	473	7.432508	71	2.894731	884	8.491857
CENPC	280	4.483576	355	3.406283	59	1.468859	605	3.54882
PRICKLE3	271	5.294301	392	4.588929	131	3.978983	725	5.188471
NDUFAF8	805	77.08849	710	40.74158	392	58.36348	3288	115.342
NF1	2074	37.84346	1611	17.61423	340	9.645449	2782	18.59522
LCAT	61	2.415977	182	4.319369	20	1.231557	316	4.584713
TFRC	6233	63.98463	3303	20.31763	1215	19.39172	5646	21.23154
RPP30	589	7.393767	642	4.829157	176	3.434983	914	4.202993
PCBD2	93	2.097262	112	1.51347	221	7.748605	248	2.048724
DCLRE1C	330	2.835123	157	0.8082458	16	0.2137171	452	1.42252
BCLAF1	4381	33.04345	3434	15.52023	1424	16.69873	5731	15.83451
FANCI	1492	16.848	226	1.529234	17	0.2984626	455	1.882144
CFLAR	1056	5.330874	1888	5.711134	2703	21.21495	4038	7.467287
THOP1	1130	23.29806	785	9.698328	318	10.19365	1713	12.93781
TRIP10	1210	31.62203	2992	46.85455	2722	110.5997	3544	33.92814
RNF169	764	5.237231	428	1.758078	172	1.833151	768	1.928553
STX3	531	4.476626	570	2.8795	220	2.883636	872	2.692991
CHPF	2942	52.74824	11386	122.327	64	1.784049	23276	152.8747
SEL1L	4488	145.2486	5088	98.6716	405	20.37866	5959	70.64714
CSNK1E	23	0.4668493	40	0.4865133	23	0.7258354	1083	8.05266
DUSP14	1214	43.17169	2319	49.41593	83	4.589019	3592	46.79277
TPP2	1686	16.33805	1029	5.975081	588	8.858931	1835	6.513893
TRAK2	1747	14.3536	2110	10.38811	265	3.38513	4105	12.35501
MAP3K8	126	2.242607	308	3.284878	425	11.76069	1462	9.532174
HDGFRP2	1517	34.21019	2118	28.62079	516	18.09177	4545	37.54618
BEND5	23	0.6980282	54	0.9820301	18	0.8493351	86	0.9561051
NQO2	144	6.668615	1079	29.94198	684	49.24823	1601	27.1598
DUS1L	515	14.65912	1239	21.13285	411	18.1888	1832	19.10242
PRPF40B	175	2.603241	339	3.021774	168	3.885502	863	4.702722
ZBTB7A	1214	10.30435	2580	13.12223	479	6.321193	5464	16.98927
