geneID	A_RC	A_RPKM	B_RC	B_RPKM	C_RC	C_RPKM	D_RC	D_RPKM
C9orf131	0	0	0	0	22	0.5687692	8	0.04873085
PMS1	536	8.409582	430	4.04263	83	2.024646	665	3.822023
EXOSC9	1235	40.28532	279	5.453433	134	6.795887	578	6.906687
DDX19B	575	17.86524	764	14.22395	221	10.67566	1563	17.78942
AZIN2	24	1.108564	130	3.598145	7	0.5027001	156	2.639588
UROC1	1	0.01556655	0	0	1	0.02420215	0	0
FRMPD2	0	0	0	0	0	0	0	0
MTR	1476	7.496981	1447	4.404072	549	4.335446	2053	3.819891
RASAL1	0	0	0	0	0	0	0	0
CETN4P	8	0.6820576	0	0	2	0.2651078	3	0.09369455
SEMA3G	0	0	0	0	336	5.631049	6	0.02369201
LINC00968	44	0.9363405	409	5.215433	2	0.06617174	551	4.295312
UNC119B	1149	13.99118	2081	15.18422	49	0.9276665	1210	5.397365
C2CD2	749	6.870759	850	4.672267	23	0.3280289	1396	4.691053
RFNG	446	13.08399	2245	39.4646	282	12.86222	3448	37.05397
FBXO3	548	17.78903	884	17.1953	800	40.37598	866	10.29797
KCCAT198	4	0.3907233	1	0.05853225	0	0	3	0.1073477
NSF	1632	55.46191	1454	29.60909	219	11.57125	2955	36.78699
APOBEC3G	0	0	0	0	0	0	0	0
SNX15	315	8.711931	788	13.05918	126	5.417961	1630	16.51405
LOC105377247	0	0	0	0	0	0	0	0
LOC102723360	0	0	0	0	0	0	0	0
LINC02249	0	0	0	0	1	0.01957192	0	0
SBK3	1	0.04225908	4	0.1012899	68	4.467766	9	0.1393236
EFCAB10	5	0.3509606	0	0	2	0.2182628	1	0.02571286
PGAP3	176	4.226741	767	11.03759	63	2.352312	1077	9.474814
SLC25A22	464	9.46835	749	9.158493	6	0.1903571	1132	8.46184
GPN3	455	15.20261	379	7.588078	302	15.68827	525	6.425812
OR6T1	0	0	0	0	0	0	0	0
B4GALT7	373	11.58239	967	17.99292	103	4.972651	1410	16.03875
SSX4B	0	0	0	0	0	0	0	0
POP3	15	2.352051	42	3.946306	0	0	45	2.584819
SLC1A1	205	2.940222	716	6.153542	5	0.1114956	2031	10.67083
FAM127C	593	15.64224	1177	18.60402	30	1.230345	2051	19.81856
ZNF750	2	0.03361127	0	0	4	0.1045144	0	0
PLEKHF1	207	6.383406	1402	25.90693	303	14.52734	3201	36.16011
PA2G4P4	1	0.01949356	0	0	1	0.03030767	4	0.02856361
LAS1L	668	15.49424	500	6.949439	120	4.327495	1083	9.202044
MYBBP1A	1282	16.74775	1088	8.516934	438	8.896191	1894	9.063805
FLII	3705	45.60184	4432	32.68736	2969	56.81536	11859	53.46927
FOXD4L4	0	0	0	0	0	0	2	0.03140627
ZBTB17	513	10.81389	1094	13.81872	201	6.587522	1421	10.97288
ZNF490	93	0.8178567	122	0.6428949	13	0.1777457	120	0.3865784
USP34	3231	15.3199	2875	8.168509	986	7.268712	3856	6.697584
PRMT9	217	3.298472	174	1.58485	48	1.134373	704	3.920016
LINC01214	0	0	0	0	0	0	0	0
RELT	175	2.727314	49	0.4575926	296	7.172163	246	1.404411
KIAA1456	41	0.2293177	34	0.1139511	19	0.1652223	4	0.008195505
AMBRA1	612	6.643641	829	5.392562	187	3.156151	1510	6.004733
LOC101928035	0	0	0	0	0	0	2	0.0406721
SMIM26	201	19.59815	734	42.88456	502	76.09991	1514	54.07629
ARHGAP19	388	3.796932	235	1.378018	52	0.7911629	382	1.369388
MOSPD3	156	6.954096	614	16.401	30	2.079212	1057	17.26049
PXYLP1	172	2.729744	679	6.457273	38	0.9376452	659	3.831254
SV2A	480	5.831638	702	5.110606	4	0.07555632	1710	7.6104
CEBPG	712	10.12792	1435	12.23146	636	14.06562	1798	9.368975
LRRC49	150	2.605772	173	1.800848	13	0.3511154	527	3.35365
SGK3	203	2.435944	169	1.215189	61	1.138053	256	1.125313
MIR1273H	0	0	0	0	0	0	0	0
LOC105372068	0	0	0	0	0	0	0	0
MIR30B	0	0	0	0	0	0	0	0
GSTTP2	0	0	0	0	0	0	0	0
EHD4	1131	20.96505	824	9.152639	151	4.351827	1727	11.72702
ZDHHC9	1375	15.96381	3325	23.1319	122	2.202191	6045	25.70941
TMEM47	3553	46.99949	4790	37.96814	396	8.144315	4326	20.96267
LINC01526	0	0	0	0	0	0	0	0
MIR4507	0	0	0	0	0	0	0	0
PTGES3L-AARSD1	296	8.867891	524	9.406885	398	18.53844	635	6.968903
KCNA6	10	0.08970688	52	0.2795214	5	0.06973603	426	1.399901
MIR4266	0	0	0	0	0	0	0	0
OSBPL8	4071	30.18731	5792	25.7358	730	8.416036	6298	17.10756
GALC	698	9.687239	1047	8.707172	111	2.395129	1671	8.495385
USE1	142	8.89603	582	21.84826	100	9.740233	645	14.80232
ATRNL1	8	0.04905823	11	0.04042039	35	0.3336963	156	0.3504358
MIR6720	0	0	0	0	0	0	0	0
WDR38	0	0	0	0	0	0	10	0.1545604
MIR922	0	0	0	0	0	0	0	0
PLET1	0	0	0	0	0	0	0	0
CAND1	3683	32.96185	3307	17.73495	180	2.504632	3253	10.66488
TMEM266	3	0.06706141	8	0.1071587	108	3.753502	14	0.1146414
CCL15	0	0	0	0	0	0	0	0
YY1P2	0	0	0	0	1	0.04504398	0	0
LOC101927143	0	0	0	0	0	0	0	0
C1orf140	3	0.03581486	3	0.02146096	0	0	14	0.06122545
KRTCAP2	864	84.70482	2014	118.315	213	32.4665	3375	121.2077
TIMELESS	1104	11.41391	179	1.108931	19	0.3054081	541	2.048919
TNF	0	0	0	0	7	0.3484387	1	0.01172813
LINC01559	0	0	0	0	0	0	0	0
HIPSTR	3	0.04695865	0	0	0	0	18	0.1032117
SLC25A40	445	7.595135	174	1.779552	57	1.512557	400	2.500907
SLC27A1	209	3.11853	2017	18.03414	355	8.235565	1614	8.822043
CEBPA-AS1	13	0.3167415	95	1.386983	24	0.9091474	224	1.999271
TMEM89	1	0.1117224	0	0	0	0	0	0
CRB1	0	0	1	0.006419139	1	0.01665529	5	0.01962108
PIK3R2	1998	26.6865	3175	25.41123	154	3.197999	7237	35.40925
SNORD115-5	0	0	0	0	0	0	0	0
MYH14	1	0.007899068	0	0	1807	22.19195	0	0
GBF1	2014	16.77868	2876	14.35731	929	12.03304	4723	14.41379
LACTB2-AS1	13	0.1876576	21	0.1816469	1	0.02244318	22	0.1163342
CDK3	32	1.09303	183	3.745579	10	0.5310599	145	1.814312
DEAF1	381	8.14016	1924	24.63196	96	3.188898	1944	15.2148
SMARCD3	297	9.463549	926	17.6805	703	34.82686	877	10.23668
LOC102724593	1	0.0801596	22	1.05673	4	0.4985136	34	0.9983815
PER1	166	1.890432	399	2.722775	1486	26.31075	10713	44.69162
SLC18B1	67	1.481647	219	2.902017	19	0.6532584	246	1.992815
PPAN-P2RY11	559	9.170196	570	5.603089	108	2.754558	787	4.729373
GABRB1	0	0	0	0	0	0	0	0
FLOT1	2824	80.298	4600	78.37611	1268	56.05582	8351	86.98423
DPH1	840	17.48699	2024	25.24831	294	9.515784	2560	19.52261
RHOXF1-AS1	0	0	0	0	56	2.220199	0	0
LINC01378	0	0	0	0	0	0	0	0
LINC02053	0	0	0	0	0	0	0	0
LINC01749	0	0	0	0	0	0	0	0
RASGRF1	0	0	0	0	0	0	0	0
PPP1R12B	243	1.154132	254	0.7228845	3116	23.00955	739	1.285748
ABALON	198	5.579665	226	3.816254	24	1.051515	1070	11.04558
OMG	0	0	0	0	6	0.2639886	6	0.06219934
SEC23A	5644	73.17928	5550	43.12013	697	14.05062	6788	32.24074
LCNL1	0	0	2	0.03500458	2	0.09082396	1	0.01069969
ESCO2	328	5.238113	2	0.0191389	0	0	79	0.4621576
LINC00896	1	0.02430951	4	0.05826692	0	0	0	0
KRTAP5-8	0	0	0	0	0	0	9	0.1494519
TATDN1	324	15.13508	468	13.10001	187	13.58135	522	8.932486
URB2	423	4.005673	199	1.129208	77	1.133672	258	0.8949873
SLITRK6	2	0.02565261	0	0	0	0	0	0
RNU5F-1	0	0	0	0	0	0	0	0
LNX1	193	3.329034	340	3.514194	24	0.6436261	394	2.489541
USP17L30	0	0	0	0	0	0	0	0
OR8G5	0	0	0	0	0	0	0	0
BUD31	1105	56.81456	1502	46.27572	152	12.15073	2463	46.38994
MACROD2	32	0.3529529	73	0.4824758	7	0.1200401	126	0.5090955
MIR3612	0	0	0	0	0	0	0	0
EGFEM1P	0	0	0	0	0	0	1	0.005113124
PIGN	699	7.812654	529	3.542934	97	1.6856	751	3.074846
GRID2	1	0.01061076	0	0	0	0	2	0.007773892
ANXA5	33118	1110.701	23840	479.0991	807	42.07927	66333	814.9386
PRKG2	1934	28.1526	1138	9.926365	0	0	62	0.3306099
KMT2B	741	4.690998	767	2.909566	351	3.454741	2146	4.976669
CLEC18A	1	0.02310503	20	0.2768997	3	0.1077679	42	0.3554822
TMTC1	317	1.924783	1836	6.680073	692	6.532661	1224	2.722489
ZNF697	449	4.739847	374	2.365786	88	1.444316	338	1.307064
HAS2-AS1	370	8.675954	52	0.7306422	4	0.1458267	169	1.451658
LOC100506985	28	1.543217	32	1.056829	1	0.08569003	28	0.5653129
TRNAU1AP	362	10.39791	417	7.17727	53	2.366872	741	7.796822
MIR4464	0	0	0	0	0	0	0	0
CASC17	0	0	0	0	0	0	0	0
CALR	31402	881.2078	31388	527.8014	729	31.80607	67929	698.2939
DTL	1046	12.5461	22	0.1581196	0	0	176	0.7733066
LINC01431	0	0	15	0.7578822	1	0.131095	18	0.5559799
MIR181A1	0	0	0	0	0	0	0	0
BCAR4	0	0	0	0	0	0	0	0
OR4M1	0	0	0	0	0	0	0	0
AIFM3	3	0.06991757	5	0.06982661	0	0	29	0.2475854
LCE1A	2	0.1716057	0	0	1	0.1334022	1	0.0314314
SERTAD4-AS1	12	0.8044016	216	8.676236	4	0.416882	400	9.822312
CHMP4B	1949	63.45998	3987	77.78937	1223	61.91216	9159	109.2441
IGSF1	6	0.07000884	0	0	9	0.1632697	37	0.1581486
ATPIF1	840	73.0089	1169	60.88313	1515	204.7249	6961	221.6308
MIR7107	0	0	0	0	0	0	0	0
LOC105372071	0	0	0	0	0	0	0	0
DCLRE1CP1	0	0	0	0	0	0	0	0
DUSP5	705	14.95525	134	1.703316	132	4.353514	7833	60.8688
INO80C	60	3.780971	75	2.832039	166	16.26379	316	7.294596
LINC01375	0	0	0	0	0	0	0	0
LOC200726	0	0	0	0	1	0.07471003	0	0
POU5F1	6	0.1397137	6	0.08371916	2	0.07240677	17	0.1450102
FAM41C	15	0.4715133	12	0.2260319	13	0.6353418	35	0.4030257
EFCAB6-AS1	0	0	0	0	0	0	2	0.01967414
KIRREL3-AS3	0	0	0	0	0	0	0	0
RAB11B-AS1	23	1.206865	142	4.464831	22	1.794795	197	3.786684
GPR1-AS	0	0	0	0	0	0	0	0
TEAD1	7999	45.55656	3925	13.39494	3944	34.92316	5478	11.42877
RNF113B	0	0	0	0	0	0	1	0.0142559
LINC02087	0	0	0	0	0	0	0	0
STAP1	0	0	1	0.01618852	1	0.04200322	0	0
PABPC1L2B-AS1	0	0	0	0	0	0	0	0
MIR4426	0	0	0	0	0	0	0	0
NCAPG	1978	22.32192	83	0.5612667	9	0.1579098	518	2.141396
CUL4B	1830	18.34679	1644	9.876357	167	2.603077	2136	7.844628
MIR1912	0	0	0	0	0	0	0	0
SPATA21	0	0	0	0	0	0	1	0.009749193
WFDC1	2	0.07276361	0	0	0	0	3	0.03998227
LINC01336	1	0.1004247	3	0.1805293	0	0	0	0
ATP1A3	2	0.0298175	0	0	0	0	0	0
PPT2-EGFL8	5	0.09839775	10	0.1179237	5	0.1529842	92	0.6632314
GLA	358	13.53906	687	15.56855	61	3.586714	880	12.1913
PDS5B	948	6.780232	820	3.514277	232	2.579798	1073	2.81124
PPY2P	0	0	0	0	0	0	0	0
LRG1	1	0.0301274	0	0	259	12.13173	0	0
UNC93A	0	0	0	0	0	0	0	0
SNORD31	0	0	0	0	0	0	0	0
SFRP2	121	3.260724	70759	1142.605	6	0.2513861	96518	952.7939
MYC	1836	41.61402	1060	14.39656	7655	269.7575	19030	158.0039
LOC105374727	1	0.1258845	4	0.3017296	3	0.5871577	3	0.1383424
ACSL1	775	10.77262	1475	12.28563	6923	149.615	1763	8.977054
ARL4A	208	3.473799	179	1.791349	47	1.220396	605	3.701338
CCDC38	0	0	0	0	0	0	0	0
LINC02139	0	0	2	0.03205407	0	0	12	0.1175738
EIF2AK2	1107	14.44049	381	2.97814	122	2.474318	853	4.076104
INPP4B	488	2.883414	458	1.621581	74	0.6797987	129	0.2792151
FOXQ1	314	7.261237	21	0.2909954	1	0.0359536	999	8.46269
SNORD3I	0	0	0	0	0	0	0	0
FOXD4L3	2	0.04835597	5	0.0724396	0	0	1	0.008856909
PRLR	1139	5.522685	297	0.8629168	1	0.007538553	54	0.09591408
LOC101928272	2	0.04724826	0	0	0	0	2	0.01730804
RASSF3	398	6.559144	832	8.216245	194	4.970812	491	2.964201
SLC17A6	0	0	0	0	0	0	0	0
PRR15L	1	0.03535055	0	0	0	0	1	0.01294965
TAP1	656	11.91706	1453	15.81674	378	10.67625	2227	14.81998
PPP3R2	0	0	0	0	0	0	0	0
RTP4	4	0.2121732	79	2.510982	3	0.2474077	65	1.263008
TSPAN33	28	0.5399316	4	0.04621964	71	2.128632	21	0.1483413
SNORA29	0	0	0	0	0	0	0	0
CLDN18	4	0.06386041	4	0.0382664	0	0	1	0.005848355
STUM	0	0	25	0.1042641	36	0.3895588	15	0.03824392
HCG24	0	0	0	0	0	0	0	0
SLC36A2	0	0	0	0	555	13.52643	0	0
SCARNA14	0	0	0	0	0	0	0	0
SCARNA8	0	0	0	0	0	0	0	0
ZYG11B	1394	9.181494	1285	5.071537	2020	20.68538	1360	3.281342
FAM216A	319	11.24717	257	5.429646	7	0.3837178	411	5.308311
ACOT1	136	4.549745	438	8.780276	135	7.021718	299	3.664219
MIR628	0	0	0	0	0	0	0	0
KCNMA1	2174	9.853331	434	1.178689	338	2.38178	9747	16.18291
SRSF4	1530	32.43042	2289	29.0732	726	23.9254	3496	27.1453
OR51G1	0	0	0	0	0	0	0	0
IL15RA	86	2.800184	1311	25.57859	45	2.278044	625	7.4547
CLDN10-AS1	0	0	0	0	0	0	0	0
DNAH7	5	0.02163417	15	0.03889084	3	0.02018147	31	0.04913533
MYOF	14536	114.5677	6724	31.75638	86	1.053846	16299	47.05875
PLGLB1	18	0.3205852	63	0.672353	20	0.553812	60	0.3914571
MIR124-3	0	0	0	0	0	0	0	0
NUP54	1146	27.58361	1567	22.60067	205	7.671527	1222	10.77456
NRXN1	0	0	0	0	1	0.02052595	0	0
LOC101929148	0	0	0	0	0	0	0	0
TTC36	5	0.4137869	24	1.190156	11	1.41534	29	0.8791575
FRG2	0	0	0	0	0	0	0	0
MYOM2	7	0.07491268	28	0.1795565	11506	191.4446	62	0.2430586
CER1	0	0	0	0	0	0	0	0
GSX2	0	0	0	0	0	0	3	0.04862531
UBE2S	2315	104.2368	733	19.77697	84	5.880451	6248	103.0559
CACNA2D3	2	0.02918464	13	0.113672	95	2.155308	19	0.101564
PPOX	147	4.618123	322	6.061637	37	1.807221	418	4.810459
LOC101929551	0	0	0	0	0	0	0	0
MIR3121	0	0	0	0	0	0	0	0
WNT7B	53	0.7265387	0	0	0	0	8	0.04017305
MROH2B	0	0	0	0	0	0	0	0
PRCD	5	0.1344704	15	0.2417317	7	0.2926955	123	1.21178
ALDH2	560	14.57815	934	14.56959	1361	55.08509	3768	35.9325
ZNF733P	0	0	0	0	0	0	0	0
CDH9	0	0	0	0	0	0	0	0
SRSF9	1627	75.02216	1625	44.89947	160	11.47053	4157	70.21729
DNAH3	1	0.004326833	0	0	4	0.02690863	1	0.001585011
TAX1BP3	2191	84.95753	5906	137.2268	45	2.712898	7280	103.4077
CHORDC1	1097	17.67686	926	8.941189	233	5.83735	1129	6.664297
TDRD5	0	0	0	0	1	0.02108126	0	0
POLR3G	155	2.530335	77	0.7532219	26	0.6599045	139	0.8312337
HTR2A	58	0.571546	151	0.8916327	1	0.01532091	110	0.3970799
PRAMEF22	0	0	0	0	0	0	0	0
AVP	0	0	0	0	1	0.1346953	0	0
MIR4720	0	0	0	0	0	0	0	0
MIR3149	0	0	0	0	0	0	0	0
LIM2	0	0	0	0	0	0	0	0
LOC100131655	19	0.7868021	75	1.861054	9	0.5794499	178	2.700188
CES5AP1	0	0	0	0	0	0	0	0
PIM2	40	0.9808281	107	1.572181	78	2.973644	170	1.527017
PDE6G	1	0.0655584	0	0	1	0.1019271	3	0.07204629
WDR87	1	0.005968478	0	0	0	0	0	0
MIR6507	0	0	0	0	0	0	0	0
LINC00398	3	0.1775721	13	0.4610868	0	0	17	0.3686077
SOCS5	3004	35.71947	4225	30.10355	202	3.734375	5562	24.22692
IFNG	0	0	0	0	0	0	0	0
KRTAP9-2	0	0	0	0	0	0	0	0
TANK	790	63.13734	1957	93.72078	374	46.47209	1438	42.0998
LOC101927571	0	0	0	0	0	0	0	0
MBP	15	0.2900835	583	6.755948	1336	40.1698	494	3.499619
TRIM14	364	11.93163	51	1.001739	20	1.019271	16	0.1921235
SULT1A3	0	0	0	0	0	0	2	0.02804372
C16orf78	0	0	0	0	0	0	0	0
TMEM59L	16	0.5299743	20	0.3969637	3	0.1544961	854	10.36227
NEPRO	795	9.50575	945	6.770752	393	7.305892	1007	4.410733
UTS2	0	0	0	0	2	0.263017	3	0.09295563
TSSC1	419	12.36633	425	7.516256	115	5.276987	646	6.984275
SNHG20	21	0.5192081	47	0.6963152	16	0.6150403	124	1.123067
TMEM255A	12	0.2028116	10	0.1012739	17	0.4467062	4	0.02476473
GSTM4	143	5.37772	417	9.39689	524	30.63761	1161	15.99397
MYLIP	116	2.025629	2247	23.51207	357	9.692405	1338	8.558941
BIN1	634	12.73862	1688	20.32317	14550	454.5247	5318	39.14204
LOC101927539	0	0	0	0	0	0	0	0
LINC01184	160	2.905616	287	3.123101	24	0.6776273	158	1.051084
SNORD147	0	0	0	0	0	0	0	0
MIR216B	0	0	0	0	0	0	0	0
LINC01201	0	0	0	0	0	0	0	0
CCNC	916	23.55977	1077	16.59882	122	4.878619	1011	9.525523
SULT1B1	2	0.08193549	0	0	29	1.847147	3	0.04502206
MIR422A	0	0	0	0	0	0	0	0
MIR6736	0	0	0	0	0	0	0	0
CSAD	89	1.770977	92	1.096975	150	4.640616	764	5.569014
LINC00928	0	0	0	0	0	0	0	0
IREB2	1480	12.60404	1491	7.608719	289	3.826549	1235	3.852805
LINC00891	0	0	0	0	0	0	0	0
INHBA	577	5.10268	2002	10.60895	28	0.3849834	3406	11.0339
ACP5	109	3.699569	30	0.6101432	7	0.3693891	8	0.09946645
LOC100268168	11	0.3703042	9	0.1815492	1	0.05233923	32	0.3946189
MIR8084	0	0	0	0	0	0	0	0
LOX	37368	483.4561	40240	311.9615	4	0.08045973	20953	99.3037
GCNT1	648	6.302167	162	0.9440953	1	0.01512086	1782	6.348698
PSKH1	794	12.23202	2067	19.08113	79	1.892196	2821	15.91999
LINC00881	0	0	0	0	0	0	0	0
KLHDC8A	0	0	0	0	0	0	0	0
CPSF3	1035	24.59181	895	12.74263	78	2.881417	980	8.529788
PWWP2A	436	6.944245	366	3.493056	62	1.535295	355	2.071233
CHODL-AS1	0	0	0	0	0	0	0	0
NEURL2	11	0.4057046	48	1.060827	44	2.523082	60	0.8106447
RITA1	252	7.034851	721	12.06078	104	4.513871	845	8.64118
GPD2	1281	11.39424	549	2.926137	430	5.946567	966	3.147571
AMMECR1	537	5.316149	389	2.307588	8	0.1231329	490	1.776974
TCTA	581	14.51195	915	13.69483	69	2.679539	1998	18.2813
TMEM201	339	4.719491	420	3.50373	273	5.909075	495	2.524426
LOC101929109	0	0	0	0	0	0	0	0
BMP1	991	19.14414	4894	56.65159	43	1.291493	6348	44.92222
PCDHGB4	138	1.616535	187	1.312603	9	0.1639117	386	1.656362
MIR3130-1	0	0	0	0	0	0	0	0
SLC25A17	451	11.15061	492	7.289087	25	0.9610004	660	5.977617
MATN4	1	0.02516508	0	0	0	0	6	0.055311
GJA10	0	0	0	0	0	0	0	0
A1BG-AS1	59	1.485437	99	1.493562	0	0	119	1.097517
LOC105378397	0	0	0	0	0	0	0	0
PRX	90	0.8765728	387	2.258616	46	0.69657	496	1.769657
KPNA6	1797	13.07207	2646	11.53379	725	8.199659	3150	8.394
ZNF833P	8	0.2145071	5	0.08033552	1	0.0416882	3	0.02946694
RTTN	592	4.475829	155	0.7022138	126	1.481098	279	0.7727125
CACNA1B	4	0.02191084	0	0	0	0	5	0.010033
FAM106B	9	0.3219753	2	0.04287419	3	0.166864	10	0.1310515
TXNRD3NB	11	0.5201892	27	0.7651002	7	0.5146691	24	0.4157592
PKDREJ	10	0.07000884	8	0.03356053	1	0.01088465	20	0.05129145
ZNF585A	177	14.6934	183	9.103034	64	8.260201	282	8.575517
RGS18	0	0	0	0	54	2.098986	0	0
GALNTL6	3	0.05646905	0	0	11	0.3219166	0	0
KDM4D	36	0.6495841	29	0.3135572	4	0.1122159	41	0.2710059
MYADML2	2	0.04374125	6	0.07863183	1248	42.43628	9	0.07210506
PSD3	2517	13.37614	1811	5.767025	24	0.1982988	3033	5.904484
PDE6H	0	0	0	0	0	0	0	0
FRG2B	0	0	0	0	0	0	0	0
LINC01141	0	0	2	0.01698874	0	0	4	0.02077148
MIR7114	0	0	0	0	0	0	0	0
NPM1	17808	659.0653	15242	338.019	1963	112.9523	15207	206.1669
DCST1	1	0.02334644	0	0	0	0	11	0.09407526
YPEL3	349	11.78573	2230	45.12549	617	32.39499	4357	53.89901
USP17L3	0	0	0	0	0	0	0	0
NCF4	0	0	0	0	261	15.56598	0	0
PDP2	307	2.274896	352	1.562974	22	0.2534587	412	1.118362
DHX36	1213	18.22619	948	8.535508	405	9.461317	1067	5.873022
FRS2	849	6.624346	899	4.203208	119	1.44359	1245	3.558498
SPSB4	3	0.05532336	0	0	19	0.5447564	0	0
LOC101928590	0	0	0	0	0	0	0	0
CERS3-AS1	0	0	0	0	0	0	0	0
TRPC4AP	2227	37.67408	3217	32.61065	613	16.12294	4314	26.73404
ZNF747	221	3.46637	698	6.560303	45	1.097379	550	3.160147
TGFBI	70435	1346.596	39244	449.581	147	4.369458	71158	498.3502
LINC01537	0	0	0	0	0	0	1	0.008028044
TSHZ1	459	4.930827	1283	8.258852	93	1.553286	1930	7.594977
ACOX2	186	4.31987	413	5.747695	24	0.8666235	1255	10.67735
NOG	111	3.14618	47	0.7982599	15	0.661018	14	0.1453619
CHI3L1	565	16.49381	1493	26.1167	28	1.270843	40884	437.2079
FASLG	0	0	0	0	1	0.04506832	0	0
LINC00111	0	0	0	0	0	0	0	0
IPPK	303	3.692096	303	2.212376	49	0.9282989	387	1.727441
KIF26A	4	0.03174591	0	0	43	0.5305883	10	0.029073
LOC652276	135	2.667507	70	0.8288115	32	0.9830673	152	1.100215
OR9G9	0	0	0	0	0	0	0	0
ECE2	39	2.11257	133	4.31702	1	0.08421858	59	1.17074
GTSCR1	0	0	0	0	0	0	0	0
SNORA95	0	0	0	0	0	0	0	0
ALOX15P1	0	0	0	0	0	0	0	0
LENG8-AS1	5	0.3005985	0	0	2	0.1869426	64	1.40948
OR1J4	0	0	5	0.1705637	0	0	2	0.04170833
POLR2H	464	21.08714	1068	29.08418	58	4.098162	1185	19.72786
MIR548O2	0	0	0	0	0	0	0	0
LINC01093	0	0	0	0	3	0.1635901	0	0
WAC-AS1	364	3.63098	540	3.227766	61	0.9460492	902	3.296029
TES	649	13.3042	344	4.225599	161	5.131346	650	4.881118
PSG9	7	0.3175867	1	0.0271863	0	0	15	0.2492973
CNBD1	0	0	1	0.02202482	0	0	0	0
LOC100507384	0	0	0	0	1	0.1302756	0	0
MCMBP	2275	29.74181	1797	14.07732	374	7.601846	2306	11.04352
ZDHHC5	2945	34.63396	3638	25.6369	529	9.672394	5348	23.03935
PCDH9	131	1.146956	15	0.07869602	64	0.8711983	132	0.4233617
GAGE2D	0	0	0	0	0	0	0	0
EIF4A2	4359	123.6821	10556	179.4755	5532	244.0414	8523	88.5879
LOC105377480	0	0	0	0	0	0	0	0
SARAF	2685	72.86837	6200	100.826	1536	64.81081	12813	127.3819
TBX20	0	0	0	0	0	0	0	0
NAB1	1016	12.19172	1034	7.434945	117	2.182824	817	3.591331
NPTX2	16	0.3162656	0	0	29	0.8912331	486	3.519089
DNAH17	18	0.07034045	14	0.03278284	22	0.1336647	31	0.04437684
MARK3	1464	23.02334	1866	17.58429	679	16.60193	3750	21.60332
DLL3	13	0.3407371	4	0.06282347	1	0.04075093	7	0.06721035
VGLL4	867	12.39851	2231	19.11771	208	4.624611	6247	32.72532
CCL2	44	3.158739	4045	174.0065	1437	160.3907	2672	70.26832
PPME1	889	17.5725	1210	14.33188	229	7.037669	1835	13.28709
FCRL6	0	0	14	0.2315383	1	0.04291117	0	0
LOC109910381	0	0	0	0	0	0	0	0
FAM86C2P	29	0.8365662	68	1.175431	3	0.1345504	120	1.268077
HMX2	0	0	0	0	0	0	0	0
PSMB8	374	17.9717	999	28.7653	92	6.873323	1259	22.16181
FSCB	0	0	0	0	0	0	0	0
MTRF1	99	2.442066	82	1.212054	54	2.070987	197	1.780125
OPN1SW	3	0.1465212	10	0.2926612	0	0	20	0.3578256
MIR4758	0	0	0	0	0	0	0	0
TAS2R10	0	0	0	0	0	0	2	0.04252083
PLIN5	0	0	0	0	560	19.12773	0	0
SLC34A1	0	0	0	0	0	0	0	0
LSM6	217	14.78654	294	12.00439	61	6.462465	485	12.10628
GUCA1B	1	0.02362413	14	0.1981845	2	0.07345938	51	0.441355
CYP4Z2P	0	0	0	0	0	0	0	0
CPED1	733	13.89973	807	9.169839	558	16.45121	1229	8.537214
OR8J1	0	0	0	0	0	0	0	0
LOC442132	0	0	0	0	0	0	0	0
KRTAP5-3	0	0	0	0	0	0	0	0
AGXT2	0	0	0	0	0	0	0	0
LMNTD1	0	0	0	0	0	0	7	0.07690848
TSSK4	4	0.1621369	7	0.1700223	2	0.1260414	17	0.2524253
GPR139	0	0	0	0	0	0	0	0
NACA	7746	130.9975	17420	176.5304	2647	69.59865	20855	129.1986
MIR4533	0	0	0	0	0	0	0	0
C9orf72	93	2.557585	71	1.170015	206	8.807968	137	1.380161
POC1B	291	4.822433	486	4.826089	58	1.494385	363	2.203646
LINC01195	0	0	0	0	0	0	0	0
BRF1	518	8.240483	780	7.435385	209	5.169287	1252	7.296075
FANCD2	553	5.757252	12	0.07486129	5	0.08093224	242	0.9229274
EHHADH-AS1	9	0.3408481	0	0	2	0.1177633	2	0.02774664
GAMT	298	14.04286	1071	30.2423	3959	290.059	2294	39.59997
LOC105376398	0	0	0	0	0	0	0	0
CASD1	420	5.806457	371	3.073419	193	4.1484	734	3.717235
BEND3	144	1.159498	71	0.3425719	16	0.2003037	67	0.1976261
LINC01611	0	0	0	0	0	0	0	0
CCR8	0	0	0	0	1	0.0560702	0	0
LPAR3	15	0.4674036	0	0	0	0	45	0.5136595
OR6B2	0	0	0	0	0	0	0	0
CHAF1B	367	8.635817	40	0.5640054	169	6.182805	185	1.594671
P3H1	1582	31.58509	6542	78.26582	27	0.8381097	7026	51.38612
GABRA4	0	0	0	0	0	0	2	0.003281487
ACAP3	890	12.69695	1076	9.198299	296	6.56542	2952	15.42722
LOC441178	0	0	0	0	0	0	0	0
ANXA9	6	0.1764039	13	0.2290267	4	0.182843	19	0.2046315
SKA2	1150	20.7506	760	8.217361	61	1.711292	1052	6.953615
ESRG	2	0.03417895	0	0	7	0.1859894	33	0.2065878
IFNA7	0	0	0	0	0	0	0	0
MIR33B	0	0	0	0	0	0	0	0
SLC35E3	227	5.18674	181	2.478181	45	1.59861	491	4.109719
